"","GAIN","AMPLI","LOSS","LOH"
"1p",99.93,0,0,0
"2p",96.6,0,0,0
"3p",9.62,0,11.32,100
"4p",100,0,0,0
"5p",62.84,0,0.76,0
"6p",100,0,0,4.9
"7p",43.56,0,7.45,92.85
"8p",3.36,0,10,10.6
"9p",0,0,0,82.95
"10p",77.27,0,0,0
"11p",100,0,0,8.31
"12p",99.63,0,0,0
"16p",54.38,0,1.12,13.77
"17p",0,0,0,99.89
"18p",46.43,0,0,99.9
"19p",40.87,0,19.64,0
"20p",37.93,0,0,60.87
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",4.37,0,0,0
"1q",21.61,0,13.73,0
"2q",82.77,0,0,0
"3q",73.85,0,0,0
"4q",42.96,0,0.24,0
"5q",4.29,0,0,8.85
"6q",38.81,0,37.85,9.91
"7q",48.45,0,0,3.02
"8q",24.43,0,0,4.3
"9q",0,0,0,96.12
"10q",0.71,0,0,95.96
"11q",48.77,0,0,0
"12q",100,0,0,0
"13q",58.66,0,0,0
"14q",5.58,0,0,0
"15q",0,0,0,96.65
"16q",76.68,0,0,6.01
"17q",61.52,0,10.07,98.18
"18q",1.18,0,0,99.99
"19q",100,0,0,0
"20q",14.56,0,0,0
"21q",63.02,0,36.92,0
"22q",8.58,0,0,0
"Yq",0,0,0,0
"Xq",53.34,0,0,0
