"","GAIN","AMPLI","LOSS","LOH"
"1p",50.13,0,27.28,2.54
"2p",42.18,0,2.91,0
"3p",98.1,0,1.1,0
"4p",0,0,2.29,0
"5p",92.01,0,54.8,0
"6p",62.29,0,0,0
"7p",100,0,0,0
"8p",99.66,0,66.03,10.44
"9p",52.41,0,0,0
"10p",0,0,30.05,0
"11p",0,0,0,6.78
"12p",4.91,0,4.41,0
"16p",0,0,7.57,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.9,0,0,13.02
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,6.3,0
"2q",28.85,0,40.58,1.87
"3q",76.81,0,0,17.34
"4q",81.87,0,1.22,2.1
"5q",26.39,0,46.3,2.03
"6q",15.26,0,43.29,0
"7q",100,0,0,0
"8q",33.91,0,0,0
"9q",36.76,0,0,0
"10q",0,0,50.69,0
"11q",0.5,0,0,0
"12q",28.96,0,0.36,0
"13q",19.54,0,70.27,0
"14q",38.94,0,0,3.35
"15q",0,0,9.17,3.17
"16q",0,0,94.95,0
"17q",53.43,0,0,0
"18q",0,0,33.59,5.06
"19q",99.97,0,0,0
"20q",69.99,0,0,0
"21q",17.65,0,0,0
"22q",0,0,0,0
"Yq",100,0,0,0
"Xq",0,0,0,0
