"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,12.04,0
"2p",0,0,0,0
"3p",57.51,0,0.75,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,82.95
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,1.24,10.86
"17p",0,0,99.89,0
"18p",0,0,100,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,29.29
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,2.15
"5q",0,0,0,0
"6q",0,0,0,0
"7q",12.08,0,0,2.76
"8q",0,0,0,0
"9q",0,0,0,96.12
"10q",0,0,0.36,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,66.24,0
"14q",0,0,0.46,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",100,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,16.65
