"","GAIN","AMPLI","LOSS","LOH"
"1p",42.36,0,4.85,0
"2p",0,0,0,0
"3p",99.63,0,0,2.8
"4p",0,0,98.59,0
"5p",39.39,0,1.45,0
"6p",2.69,0,0,4.28
"7p",100,0,0,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",0,0,100,0
"11p",1.91,0,1.87,0
"12p",73.9,0,0,0
"16p",100,0,0,7.79
"17p",0,0,0,0
"18p",7.01,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,7.7
"1q",1.99,0,0,0
"2q",5.67,0,14.71,0
"3q",100,0,25.03,0
"4q",0,0,99.55,0
"5q",15.61,0,0,0
"6q",0.39,0,1.59,0
"7q",100,0,0,0
"8q",0,0,0,2.62
"9q",0,0,99.98,0
"10q",0,0,100,0
"11q",0.44,0,1.35,0
"12q",16.84,0,0.67,0
"13q",0,0,100,33.47
"14q",30.81,0,0,0
"15q",26.35,0,0,0
"16q",44.17,0,0,0
"17q",64.51,0,0,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",98.06,0,0,7.54
"21q",10.2,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,15.82
