"","GAIN","AMPLI","LOSS","LOH"
"1p",1.43,0,98.14,0
"2p",99.56,0,0,0
"3p",0,0,4.11,0
"4p",0,0,0,0
"5p",0,0,99.94,0
"6p",39.06,0,44.88,24.56
"7p",100,0,0,0
"8p",98.94,0,0,0
"9p",0,0,95.1,23.61
"10p",0,0,100,0
"11p",100,0,0,0
"12p",99.63,0,0,0
"16p",95.3,0,0,0
"17p",0,0,99.89,0
"18p",99.9,0,0,0
"19p",17.72,0,0,56.1
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.91,0
"1q",100,0,0.76,3.6
"2q",100,0,0,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",0,0,0,100
"6q",0,0,77.42,22.8
"7q",100,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",0,0,99.39,0
"11q",100,0,0,0
"12q",7.85,0,90.54,0
"13q",99.63,0,0,0
"14q",98.92,0,0,0
"15q",4.54,0,46.78,3.83
"16q",100,0,0,0
"17q",100,0,4.7,5.82
"18q",5.4,0,92.64,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",98.15,0,0,9.69
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
