"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",100,0,0,0
"3p",100,0,0,0
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",79.35,0,0,0
"7p",100,0,0,0
"8p",0,0,0,0
"9p",100,0,0,0
"10p",100,0,0,0
"11p",100,0,0,0
"12p",99.7,0,0,0
"16p",1.41,0,0,0
"17p",14.19,0,0,86.88
"18p",0,0,0,99.9
"19p",100,0,0,0
"20p",0,0,0,97.58
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.91,0,0,0
"1q",100,0,0,0
"2q",100,0,0,0
"3q",100,0,0,0
"4q",99.92,0,0,0
"5q",100,0,0,2.4
"6q",17.97,0,0,0
"7q",93.82,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",100,0,0,0
"11q",100,0,0,0
"12q",100,0,0,0
"13q",0,0,0,0
"14q",98.92,0,0,0
"15q",99.79,0,0,96.65
"16q",0,0,0,0
"17q",99.65,0,0,0
"18q",0,0,0,99.99
"19q",99.97,0,0,0
"20q",0,0,0,0
"21q",100,0,0,0
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,0
