"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.29,0
"2p",0,0,0,0
"3p",0,0,100,0
"4p",0,0,100,0
"5p",0,0,11.64,0
"6p",0,0,100,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,3.44,6.08
"10p",0,0,0,0
"11p",0,0,0,26.36
"12p",0,0,99.59,0
"16p",0,0,100,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",98.32,0,0,0
"2q",0,0,0,0
"3q",0,0,100,0
"4q",0,0,99.92,0
"5q",0,0,9.01,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,0,2.86
"9q",0,0,0,0
"10q",0,0,0,3.17
"11q",0,0,0,0
"12q",0,0,100,0
"13q",0,0,0,0
"14q",0.62,0,0,0
"15q",0,0,99.79,0
"16q",0,0,100,0
"17q",0,0,0,0
"18q",0,0,0.59,0
"19q",0,0,0,0
"20q",0,0,1.38,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
