"","GAIN","AMPLI","LOSS","LOH"
"1p",44.25,0,0,0
"2p",0,0,9.75,10.25
"3p",5.15,0,0.38,0
"4p",97.7,0,0,0
"5p",46.82,0,0,0
"6p",0,0,10.93,100
"7p",0,0,0,0
"8p",0,0,99.61,0
"9p",3.56,0,71.39,0
"10p",96.75,0,3.2,100
"11p",0,0,19.97,76.63
"12p",99.63,0,0,0
"16p",4.21,0,0.91,0
"17p",0,0,100,0
"18p",39.07,0,60.88,0
"19p",71.54,0,28.26,0
"20p",17.63,0,36.44,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",18.44,0,0,3.6
"2q",72.19,0,24.89,0
"3q",91.87,0,8.08,8.16
"4q",19.02,0,20.69,60.36
"5q",3.81,0,17.1,32.48
"6q",0,0,100,0
"7q",71.82,0,0,0
"8q",46.88,0,15.46,3.02
"9q",0,0,89.27,0
"10q",3.55,0,42.42,27.11
"11q",86.3,0,0.42,31.72
"12q",8.62,0,100,0
"13q",3,0,93.88,0
"14q",0,0,2.56,0
"15q",3.6,0,53.72,0
"16q",0,0,0,0
"17q",0,0,100,0
"18q",39.68,0,60.27,0
"19q",45.46,0,41.51,0
"20q",99.81,0,0,9.1
"21q",100,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",97.04,0,14.42,0
