"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,99.93
"2p",100,0,0,0
"3p",0.36,0,0.51,100
"4p",0,0,0.64,0
"5p",98.56,0,0,5.68
"6p",100,0,0,16.29
"7p",0,0,0,0
"8p",0,0,46.65,99.57
"9p",100,0,0,0
"10p",100,0,0,0
"11p",100,0,0,5.65
"12p",0,0,0,99.63
"16p",100,0,1.14,100
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",0,0,0,100
"20p",7.15,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,99.81
"1q",78.63,0,0,14.45
"2q",100,0,0,0
"3q",21.53,0,0,100
"4q",0,0,0,0
"5q",7.36,0,0,25.6
"6q",100,0,0,0
"7q",100,0,0,0
"8q",99.43,0,0,2.62
"9q",99.98,0,0,0
"10q",100,0,0,3.75
"11q",0.7,0,0,100
"12q",0,0,0,99.97
"13q",100,0,0,0
"14q",0,0,0.52,98.92
"15q",0.41,0,0,0
"16q",70.22,0,29.74,100
"17q",22.6,0,0,74.88
"18q",0,0,0,99.99
"19q",99.97,0,0,0
"20q",0,0,0,0
"21q",100,0,0,0
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",99.69,0,0,0
