"","GAIN","AMPLI","LOSS","LOH"
"1p",12.73,0,0,2.23
"2p",0,0,0,0
"3p",21.19,0,1.94,11.27
"4p",0,0,0,16.32
"5p",0,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",0,0,99.66,0
"9p",0,0,4.85,0
"10p",0,0,0,0
"11p",1.51,0,0.74,0
"12p",0,0,0,0
"16p",0,0,2.88,15.88
"17p",0,0,100,0
"18p",0,0,100,0
"19p",0,0,55.58,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",16.61,0,0,0
"1q",97.99,0,0,0
"2q",4.98,0,33.44,0
"3q",0,0,0.79,5.87
"4q",7.79,0,0,0
"5q",0,0,0,0
"6q",15.33,0,0,84.71
"7q",100,0,0,0
"8q",0,0,100,0
"9q",21.8,0,0,0
"10q",0,0,1.31,0
"11q",16.97,0,100,23.4
"12q",0.43,0,6.44,88.04
"13q",0,0,100,0
"14q",0,0,0,0
"15q",0.56,0,0,0
"16q",0,0,100,0
"17q",0,0,100,0
"18q",0,0,99.99,0
"19q",0,0,12.39,0
"20q",1.8,0,0,0
"21q",0,0,0,0
"22q",38.38,0,0,0
"Yq",0,0,0,0
"Xq",1.13,0,0,7.92
