"","GAIN","AMPLI","LOSS","LOH"
"1p",44.05,0,0,0
"2p",60.54,0,0.89,0
"3p",49.12,0,43.57,0
"4p",2.84,0,77.78,0
"5p",99.94,0,0,6.77
"6p",0,0,60.52,0
"7p",0,0,0,0
"8p",2.1,0,91.99,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,67.62,0
"12p",99.7,0,0,0
"16p",38.29,0,2.94,0
"17p",0,0,100,0
"18p",0,0,0,0
"19p",18.16,0,54.19,0
"20p",3.38,0,1.45,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,2.69,0
"1q",63.15,0,36.44,0
"2q",27.64,0,42.07,0
"3q",38.73,0,17.59,43.68
"4q",92.57,0,10.88,0
"5q",67.4,0,14.11,2.15
"6q",0,0,0,0
"7q",15.28,0,24.15,0
"8q",38.15,0,0,0
"9q",0,0,99.98,0
"10q",61.25,0,10.39,3.43
"11q",45.01,0,84.57,0
"12q",100,0,0,0
"13q",13.59,0,86.04,0
"14q",98.92,0,42.82,0
"15q",78.22,0,24.35,0
"16q",0,0,100,0
"17q",61.15,0,21.41,78.45
"18q",69,0,0,0
"19q",32.53,0,0,0
"20q",97.5,0,0,0
"21q",76.1,0,0,0
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0.88,0
