"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0,0,0,0
"3p",0,0,0,3.22
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,5.08
"12p",0,0,0,0
"16p",0,0,0,11.67
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,2.01,0
"2q",0,0,0.21,0
"3q",0,0,0,0
"4q",0,0,0,2.08
"5q",0,0,0,2.32
"6q",0,0,0,0
"7q",0,0,0,3.08
"8q",100,0,0,0
"9q",5.43,0,0,0
"10q",0,0,0,0
"11q",6.31,0,0,0
"12q",0,0,0,3.42
"13q",0,0,0,0
"14q",0,0,0,2.84
"15q",0,0,0.41,0
"16q",1.75,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,99.97,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",6.5,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
