"","GAIN","AMPLI","LOSS","LOH"
"1p",3,0,17.69,99.93
"2p",89.67,0,0,0
"3p",41.51,0,0,100
"4p",1.72,0,0,5.51
"5p",38.79,0,0,0
"6p",100,0,0,6.3
"7p",2.18,0,0,0
"8p",36.74,0,10.03,73.42
"9p",95.1,0,0,0
"10p",77.15,0,7.76,30.5
"11p",6.98,0,0,100
"12p",77.29,0,0,0
"16p",9.87,0,19.03,100
"17p",0,0,48.82,50.99
"18p",29.42,0,0,0
"19p",94.14,0,33.98,0
"20p",81.51,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",23.24,0,97.37,13.72
"1q",99.17,0,0,99.17
"2q",93.61,0,0,0
"3q",31.71,0,0,35.67
"4q",28.08,0,28.19,5.53
"5q",4.98,0,0.49,2.52
"6q",99.73,0,0,3.94
"7q",81.23,0,2.07,3.21
"8q",94.06,0,0,4.73
"9q",1.36,0,4.41,96.12
"10q",99.02,0,0,38.85
"11q",82.17,0,0,100
"12q",99.01,0,0,9.5
"13q",100,0,0,6.45
"14q",60.11,0,2.46,98.92
"15q",24.31,0,0,4.65
"16q",9.34,0,0,100
"17q",4.81,0,1.53,93.98
"18q",0,0,0,4.24
"19q",100,0,0,0
"20q",84.73,0,0,19.73
"21q",6.87,0,54.15,45.85
"22q",100,0,0,58.47
"Yq",0,0,0,0
"Xq",1.13,0,0,100
