"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,2.14
"2p",2.17,0,0,2.83
"3p",27.76,0,0,2.88
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0.54,5.33
"7p",54.2,0,0,0
"8p",21.33,0,1.23,78.81
"9p",0,0,63.92,17.77
"10p",0,0,0,0
"11p",54.21,0,0,7.55
"12p",0,0,0,0
"16p",76.41,0,0,15.8
"17p",0,0,0,99.89
"18p",0,0,0,0
"19p",23.18,0,6.11,51.16
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,4.52
"1q",40.54,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0.43,0,0,0
"5q",14.67,0,0,0
"6q",17.94,0,36.82,0
"7q",11.98,0,0,0
"8q",99.44,0,0,0
"9q",0,0,0,0
"10q",17.17,0,95.51,0
"11q",31.83,0,15.07,31.18
"12q",0,0,0,0
"13q",0.6,0,0,0
"14q",24.62,0,0.75,73.1
"15q",0,0,0,0
"16q",48.13,0,0,0
"17q",40.15,0,0,57.45
"18q",0,0,0.54,0
"19q",85.59,0,0,0
"20q",100,0,0,0
"21q",100,0,0,0
"22q",98.35,0,0,0
"Yq",0,0,0,0
"Xq",33.83,0,0,13.05
