"","GAIN","AMPLI","LOSS","LOH"
"1p",40.46,0,0,0
"2p",44.12,0,0,0
"3p",82.87,0,0,0
"4p",35.16,0,0,0
"5p",6.56,0,0,0
"6p",53.08,0,0,0
"7p",85.45,0,0.57,0
"8p",20.34,0,62.21,0
"9p",0,0,0,0
"10p",100,0,0,0
"11p",40.11,0,0,0
"12p",82.42,0,0,0
"16p",87.38,0,0,9.45
"17p",0,0,0,0
"18p",71.95,0,0,0
"19p",64.35,0,1.25,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",18.93,0,0,0
"1q",71.16,0,0,0
"2q",42.52,0,0,24.02
"3q",99.08,0,2.63,0
"4q",49.43,0,0,0
"5q",33.03,0,0,0
"6q",51.52,0,0,0
"7q",26.7,0,6.47,0
"8q",93.25,0,0,0
"9q",0,0,0,0
"10q",16.29,0,5.98,52.54
"11q",35.43,0,0,0
"12q",40.09,0,0,0
"13q",87.59,0,0,0
"14q",63.14,0,0,0
"15q",29.09,0,0,0
"16q",7.69,0,0,0
"17q",79.48,0,0,5.8
"18q",0.67,0,46.56,0
"19q",54.79,0,0,0
"20q",7.43,0,0,0
"21q",58.28,0,0,0
"22q",43.71,0,0,0
"Yq",0,0,0,0
"Xq",36.19,0,0,0
