"","GAIN","AMPLI","LOSS","LOH"
"1p",2.17,0,17.71,54.14
"2p",73.48,0,0,6.85
"3p",1.56,0,65.69,33.28
"4p",3.71,0,96.26,0
"5p",99.89,0,0,0
"6p",0,0,0.68,0
"7p",0,0,0,13.52
"8p",0,0,0,6.39
"9p",0,0,52.42,35.56
"10p",0,0,0,0
"11p",96,0,0,11.97
"12p",0,0,0,17.6
"16p",0,0,91.09,0
"17p",0,0,99.89,0
"18p",23.93,0,73.18,0
"19p",0,0,95.53,0
"20p",24.39,0,0,86.99
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",99.98,0,0,0
"1q",46.83,0,0,0
"2q",96.66,0,0,0
"3q",61.7,0,0,0
"4q",17.4,0,1.17,0
"5q",0,0,96.48,0
"6q",0,0,99.55,0
"7q",4.97,0,44.36,6.28
"8q",33.74,0,0.59,0
"9q",0,0,58.08,41.4
"10q",22.34,0,4.95,8.74
"11q",97.26,0,0,0
"12q",0.25,0,0,0
"13q",0,0,100,0
"14q",17.14,0,0,8.99
"15q",0,0,0,6.36
"16q",8.58,0,33.68,0
"17q",0,0,0,4.99
"18q",5.44,0,94.5,0
"19q",37.11,0,0.26,0
"20q",98.97,0,0,0
"21q",34.24,0,0,0
"22q",0.14,0,3.54,47.55
"Yq",0,0,0,0
"Xq",99.96,0,0,0
