"","GAIN","AMPLI","LOSS","LOH"
"1p",0.86,0,0,25.28
"2p",0,0,0,0
"3p",0,0,0.37,80.77
"4p",0,0,100,0
"5p",0,0,0,12.67
"6p",0,0,100,0
"7p",100,0,0,0
"8p",0,0,99.66,0
"9p",100,0,0,69.62
"10p",0,0,0,24.69
"11p",0,0,0,29.55
"12p",0,0,0,0
"16p",0,0,70.48,18.22
"17p",0,0,14.05,68
"18p",7.29,0,0,0
"19p",0,0,100,0
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,1.13,35.58
"2q",0,0,0,0
"3q",29.36,0,0,48.33
"4q",0,0,99.92,0
"5q",0.65,0,1.28,6.92
"6q",0,0,100,0
"7q",100,0,0,0
"8q",99.49,0,0,3.15
"9q",99.98,0,0,0
"10q",0.99,0,0,81.04
"11q",1.91,0,0,49.86
"12q",0,0,0.71,10.29
"13q",100,0,0,0
"14q",0.52,0,3.22,25.8
"15q",0,0,99.79,0
"16q",3.72,0,0.9,50.29
"17q",9.34,0,0,0
"18q",0,0,0,51.04
"19q",99.49,0,0,94.83
"20q",26.98,0,0,0
"21q",0,0,100,0
"22q",96.32,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,18.5
