"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,11.59
"2p",0,0,0,0
"3p",0,0,0,3.83
"4p",0,0,0,7.71
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,19.34
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,41.21
"2q",0,0,0,0
"3q",0,0,0,37
"4q",0,0,0,0
"5q",0,0,0,2.32
"6q",0,0,0,6.84
"7q",0,0,0,5.75
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,4.07
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,4.16
"14q",0,0,0,0
"15q",0,0,5.01,8.08
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.94
