"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",0,0,0,0
"3p",0,0,0,100
"4p",69.39,0,0,31.85
"5p",19.18,0,0,0
"6p",0,0,0,0
"7p",100,0,0,0
"8p",0,0,0,0
"9p",100,0,0,0
"10p",0,0,0,0
"11p",100,0,0,91.53
"12p",0,0,0,99.63
"16p",0,0,0,0
"17p",95.24,0,0,99.89
"18p",0,0,0,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,99.81
"1q",94.14,0,0,0
"2q",0,0,0,2.43
"3q",33.64,0,0,67.14
"4q",27.45,0,0,80.42
"5q",5.08,0,0,95
"6q",37.9,0,0,0
"7q",71.84,0,0,100
"8q",80.63,0,0,0
"9q",98.08,0,0,0
"10q",0,0,0,0
"11q",100,0,0,100
"12q",45.9,0,0,21.54
"13q",0,0,0,100
"14q",19.03,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",41.31,0,8.58,9.79
"19q",0,0,0,81.5
"20q",97.62,0,0,46.62
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,100
