"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,79.93
"2p",99.56,0,0,0
"3p",100,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",53.72,0,0,0
"7p",20.59,0,0,75.54
"8p",97.38,0,0,0
"9p",95.1,0,0,77.81
"10p",95.85,0,0,0
"11p",98.8,0,0,0
"12p",98.86,0,0,0
"16p",94.17,0,0,9.59
"17p",100,0,0,0
"18p",83.96,0,0,0
"19p",83.24,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.57,0,0,0
"Xp",95.68,0,0,0
"1q",100,0,0,0
"2q",98.97,0,0,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",35.32,0,0,0
"6q",34.84,0,0,3.58
"7q",99.08,0,0,0
"8q",98.24,0,0,0
"9q",99.98,0,0,79.9
"10q",94.84,0,0,0
"11q",100,0,0,0
"12q",99.33,0,0,0
"13q",100,0,0,0
"14q",95.33,0,0,0
"15q",99.79,0,0,0
"16q",100,0,0,0
"17q",22.56,0,0,0
"18q",98.57,0,0,0
"19q",100,0,0,0
"20q",79.08,0,0,0
"21q",91.93,0,0,0
"22q",100,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
