"","GAIN","AMPLI","LOSS","LOH"
"1p",97.73,0,0,0
"2p",100,0,0,0
"3p",0,0,0,100
"4p",0,0,0,100
"5p",10.01,0,0,68.7
"6p",86.14,0,0,0
"7p",100,0,0,0
"8p",0,0,0,99.57
"9p",33.52,0,63.78,19.29
"10p",0,0,0,0
"11p",18.7,0,0,81.47
"12p",92.48,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",0,0,0,100
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",51.13,0,0,49.19
"1q",98.29,0,0,0
"2q",81.04,0,0,24.24
"3q",96.2,0,0,0
"4q",0,0,0,99.92
"5q",0,0,23.58,76.72
"6q",100,0,0,0
"7q",69.41,0,15.59,83.18
"8q",91.41,0,0,7.18
"9q",83.73,0,0,96.12
"10q",0,0,0,0
"11q",41.77,0,0,49.35
"12q",100,0,0,0
"13q",30.84,0,0,70.39
"14q",0,0,0,98.92
"15q",0,0,0,96.65
"16q",0,0,0,100
"17q",27.3,0,0,0
"18q",0,0,28.64,67.53
"19q",99.4,0,0,0
"20q",100,0,0,0
"21q",0,0,15.76,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",98.21,0,0,0
