"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,82.13
"2p",10.6,0,0,0
"3p",0,0,100,100
"4p",0,0,0,100
"5p",99.27,0,0,91.58
"6p",0,0,96.64,100
"7p",0,0,0,0
"8p",0,0,90.82,99.57
"9p",0,0,0,82.95
"10p",0,0,0,39.93
"11p",0,0,0,24.1
"12p",0,0,0,99.63
"16p",0,0,0,20.19
"17p",0,0,100,99.89
"18p",0,0,100,99.9
"19p",0,0,29.96,86.97
"20p",0,0,100,100
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",26.35,0,0,99.81
"1q",0,0,95.16,94.42
"2q",0,0,0,12.53
"3q",48.5,0,51.5,83.34
"4q",0,0,0,99.92
"5q",29.29,0,0,0
"6q",0,0,61.46,100
"7q",36.09,0,38.35,41.42
"8q",0,0,0,6.63
"9q",4.4,0,0,0
"10q",76.41,0,0,28.56
"11q",0,0,96.8,100
"12q",0,0,25.24,57.2
"13q",94.89,0,0,0
"14q",0,0,18.09,98.92
"15q",0,0,0,12.35
"16q",0,0,0,9.11
"17q",98.5,0,0,0
"18q",0,0,99.99,99.99
"19q",0,0,0,11.88
"20q",8.98,0,0,17.88
"21q",0,0,0,0
"22q",0,0,0,100
"Yq",0,0,100,0
"Xq",12.7,0,0,100
