"","GAIN","AMPLI","LOSS","LOH"
"1p",89.16,0,0,2.51
"2p",100,0,0,0
"3p",92.48,0,0,0
"4p",0,0,87.26,0
"5p",93.86,0,17,0
"6p",100,0,0,0
"7p",0,0,0,0
"8p",0,0,99.57,0
"9p",0,0,100,0
"10p",100,0,0,0
"11p",99.26,0,0,7.36
"12p",9.11,0,87.28,0
"16p",96.23,0,0,40.8
"17p",16.32,0,83.68,15.36
"18p",100,0,0,0
"19p",0,0,0,0
"20p",25.77,0,74.14,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",97.86,0,0,0
"2q",100,0,0,0
"3q",100,0,0,3.08
"4q",99.17,0,0,0
"5q",100,0,0,0
"6q",87.04,0,11.38,0
"7q",0,0,99.31,0
"8q",54.04,0,0,0
"9q",0,0,99.98,0
"10q",99.99,0,0,5.94
"11q",0,0,75.73,17.08
"12q",98.94,0,0,0
"13q",0,0,0,3.82
"14q",98.92,0,0,3.5
"15q",99.79,0,0,3.74
"16q",51.64,0,0,0
"17q",88.25,0,0,49.65
"18q",99.99,0,0,0
"19q",99.02,0,0,11.72
"20q",86.59,0,0,0
"21q",48.45,0,0,0
"22q",15.86,0,0,92.03
"Yq",0,0,0,0
"Xq",0,0,0,0
