"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,3.6,8.81
"4p",0,0,0,0
"5p",0,0,0,10.13
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,99.61,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,89.77,0
"16p",0,0,0,0
"17p",0,0,77.77,21.91
"18p",0,0,99.9,0
"19p",0,0,54.72,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",99.57,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,2.18
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,66.26,33.73
"6q",0,0,0,0
"7q",0,0,0,3.18
"8q",97.84,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,22.49,0
"13q",100,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,7.39
"17q",0,0,0,0
"18q",0,0,96.86,0
"19q",0,0,0,0
"20q",98.06,0,0,0
"21q",0,0,52.48,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
