"","GAIN","AMPLI","LOSS","LOH"
"1p",66.92,0,5.95,24.36
"2p",0,0,0,0
"3p",0,0,43.39,3.34
"4p",0,0,0,0
"5p",0,0,74.31,0
"6p",31.04,0,47.89,52.79
"7p",0,0,9.13,0
"8p",0,0,99.61,0
"9p",0,0,71.74,0
"10p",18.05,0,0,0
"11p",0,0,17.5,0
"12p",0,0,0,0
"16p",0,0,0,10.48
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",98.25,0,0,0
"2q",0,0,0,0
"3q",0,0,0,3.31
"4q",0,0,0,0
"5q",0,0,93.9,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",43.97,0,0,0
"10q",0,0,0,3.95
"11q",0,0,69.65,0
"12q",0,0,0,0
"13q",0,0,49.96,0
"14q",0,0,19.86,0
"15q",30.17,0,25.22,0
"16q",0,0,58.39,0
"17q",13,0,23.64,55.44
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,45.33,0
"22q",0,0,25.33,0
"Yq",0,0,0,0
"Xq",0,0,5.99,10.37
