"","GAIN","AMPLI","LOSS","LOH"
"1p",8.23,0,0,0
"2p",51.11,0,0,0
"3p",15.38,0,0,0
"4p",0,0,0,0
"5p",0,0,11.98,7.17
"6p",0,0,100,11.33
"7p",0,0,0,0
"8p",0,0,86.15,12.7
"9p",0,0,46.46,9.54
"10p",0,0,0,0
"11p",15.75,0,0,0
"12p",61.75,0,0,0
"16p",0,0,0,0
"17p",0,0,59.97,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",26.66,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",9.89,0,0,0
"3q",10.66,0,0,0
"4q",0,0,0,0
"5q",0,0,0,13.83
"6q",0,0,100,3.4
"7q",0,0,0,0
"8q",100,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",17.03,0,0,0
"12q",0,0,0,6.13
"13q",100,0,0,0
"14q",0,0,0,0
"15q",0,0,66.59,25.59
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,10.66,7.91
"19q",11.29,0,0,0
"20q",100,0,0,0
"21q",0,0,57.07,0
"22q",0,0,74.58,13.78
"Yq",0,0,0,0
"Xq",0,0,0,5.54
