"","GAIN","AMPLI","LOSS","LOH"
"1p",97.6,0,0,0
"2p",92.16,0,0,0
"3p",0,0,100,0
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",0,0,100,0
"7p",90.9,0,0,0
"8p",93.56,0,0,0
"9p",0,0,100,0
"10p",0,0,99.02,0
"11p",0,0,100,0
"12p",99.7,0,0,0
"16p",0,0,94.63,0
"17p",0,0,94.33,0
"18p",100,0,0,0
"19p",20.97,0,0,33.07
"20p",79.74,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",100,0,0,0
"1q",100,0,0,0
"2q",92.64,0,0,12.16
"3q",0,0,99.61,0
"4q",0,0,99.92,0
"5q",7.21,0,7.07,84.1
"6q",0,0,100,0
"7q",100,0,0,0
"8q",95.87,0,0,0
"9q",0,0,99.98,0
"10q",0,0,98.46,0
"11q",0,0,100,0
"12q",22.99,0,77,0
"13q",0,0,100,0
"14q",13,0,0,80.29
"15q",90.55,0,0,0
"16q",0,0,100,0
"17q",0,0,66.33,31.65
"18q",0,0,85.19,0
"19q",99.17,0,0,0
"20q",72.31,0,0,0
"21q",85.51,0,0,0
"22q",87.07,0,0,0
"Yq",0,0,100,0
"Xq",99.69,0,0,0
