"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,3.24
"2p",100,0,0,0
"3p",72.71,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",40.68,0,0,0
"7p",92.94,0,0,0
"8p",0,0,0,0
"9p",100,0,0,0
"10p",92.42,0,0,0
"11p",100,0,0,25.85
"12p",99.7,0,0,0
"16p",9.42,0,0,0
"17p",98.44,0,0,99.89
"18p",0,0,0,0
"19p",95.85,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.63,0,0,0
"1q",99.17,0,0,0
"2q",37.59,0,0,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",0,0,22.08,0
"6q",0,0,6.63,3.39
"7q",100,0,0,0
"8q",0,0,0,3.02
"9q",99.98,0,0,0
"10q",100,0,0,0
"11q",100,0,0,0
"12q",80.49,0,0,0
"13q",0,0,0,100
"14q",93.59,0,0,0
"15q",6.63,0,0,0
"16q",0,0,0,0
"17q",84.87,0,0,0
"18q",0,0,0,0
"19q",27.35,0,0,72.51
"20q",100,0,0,0
"21q",100,0,0,0
"22q",0,0,0,68.24
"Yq",0,0,0,0
"Xq",99.69,0,0,0
