"","GAIN","AMPLI","LOSS","LOH"
"1p",35.8,0,0,8.36
"2p",100,0,0,0
"3p",0,0,0,0
"4p",27.48,0,0,100
"5p",0,0,0,0
"6p",97.45,0,0,21.63
"7p",100,0,0,0
"8p",40.78,0,0,40.63
"9p",95.1,0,0,0
"10p",0,0,0,0
"11p",100,0,0,100
"12p",98,0,0,0
"16p",38.15,0,0,10.09
"17p",92.99,0,0,99.89
"18p",87.95,0,0,0
"19p",51.36,0,0,62.38
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",62.62,0,0,99.81
"1q",76.36,0,0,0
"2q",67.78,0,7.79,25.4
"3q",0,0,0,0
"4q",0,0,0,0
"5q",100,0,0,3.96
"6q",100,0,0,39.12
"7q",100,0,0,56.94
"8q",49.69,0,0,38.84
"9q",86.17,0,0,6.85
"10q",6.66,0,0,18.11
"11q",99.13,0,0,100
"12q",99.44,0,0,0
"13q",6.37,0,31.19,73.34
"14q",29.63,0,0,0
"15q",0,0,85.24,0
"16q",0,0,100,21.24
"17q",96.21,0,0,100
"18q",43.05,0,0,48.03
"19q",68.53,0,0,0
"20q",0,0,0,0
"21q",100,0,0,36.41
"22q",99.51,0,0,0
"Yq",0,0,0,0
"Xq",83.41,0,0,100
