"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",96.7,0,0,0
"3p",0,0,8.89,100
"4p",43.01,0,0,100
"5p",99.94,0,0,0
"6p",96.06,0,0,44.94
"7p",0,0,0,0
"8p",99.61,0,0,99.57
"9p",0,0,0,82.95
"10p",16.38,0,0,64.16
"11p",0,0,0,94.75
"12p",95.31,0,0,0
"16p",96.96,0,0,10.26
"17p",100,0,0,92.1
"18p",26.43,0,0,0
"19p",81.96,0,0,18.38
"20p",98.51,0,0,57.66
"21p",0,0,0,0
"Yp",99.57,0,0,0
"Xp",0,0,0,99.81
"1q",67.2,0,0,0
"2q",75.24,0,0,29.27
"3q",54.44,0,0,0
"4q",97.55,0,0,0
"5q",3.92,0,0,96.11
"6q",5.71,0,0,94.36
"7q",100,0,0,0
"8q",10.48,0,0,0
"9q",0,0,0,96.12
"10q",62.23,0,0,0
"11q",17.42,0,0,75.54
"12q",99.25,0,0,11.31
"13q",0,0,0,100
"14q",97.54,0,0,98.92
"15q",41.47,0,0,40.71
"16q",100,0,0,0
"17q",98.41,0,0,0
"18q",38.41,0,0,58.01
"19q",12.03,0,0,0
"20q",100,0,0,0
"21q",0,0,0,90.91
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",93.34,0,0,100
