"","GAIN","AMPLI","LOSS","LOH"
"1p",42.36,0,3.03,0
"2p",0,0,0,0
"3p",99.63,0,0,0
"4p",0,0,91.59,0
"5p",33.49,0,0,0
"6p",0,0,0,0
"7p",90.67,0,0,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",0,0,97.86,0
"11p",0,0,0,0
"12p",38.19,0,0,0
"16p",100,0,0,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,7.7
"1q",0,0,0,0
"2q",0,0,2.67,0
"3q",87.36,0,3.22,0
"4q",0,0,97.68,0
"5q",7.39,0,0,0
"6q",0,0,0,0
"7q",100,0,0,0
"8q",0,0,0,0
"9q",0,0,98.01,0
"10q",0,0,100,0
"11q",0,0,0,0
"12q",5.76,0,0,0
"13q",0,0,71.29,17.59
"14q",17.83,0,0,0
"15q",14.67,0,0,0
"16q",44.17,0,0,0
"17q",64.51,0,0,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",91.64,0,0,0
"21q",10.2,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,15.82
