"","GAIN","AMPLI","LOSS","LOH"
"1p",77.06,0,18.13,20.2
"2p",40.58,0,0,0
"3p",0,0,99.25,0
"4p",0,0,0,100
"5p",98.7,0,0,0
"6p",97.33,0,0,0
"7p",89.37,0,0,0
"8p",0,0,99.61,0
"9p",100,0,0,0
"10p",0,0,0,0
"11p",0,0,91.22,0
"12p",0,0,91.22,0
"16p",15.27,0,0,9.5
"17p",100,0,0,92.2
"18p",0,0,0,99.9
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",92.28,0,0,0
"1q",0,0,0,0
"2q",100,0,0,0
"3q",97.78,0,0,0
"4q",0,0,0,99.92
"5q",100,0,0,0
"6q",97.97,0,0,0
"7q",50.36,0,0,0
"8q",0,0,0,0
"9q",97.75,0,0,0
"10q",4.29,0,52.08,0
"11q",100,0,0,0
"12q",0,0,96.35,0
"13q",0,0,0,0
"14q",35.83,0,12.94,98.92
"15q",85.84,0,10.64,7.96
"16q",100,0,0,0
"17q",100,0,0,0
"18q",98.03,0,0,0
"19q",69.92,0,0,0
"20q",83.43,0,0,0
"21q",100,0,0,19.93
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",15.78,0,0,96.24
