"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",5.68,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,43.94,0
"7p",0,0,0,0
"8p",0,0,86.55,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",21.22,0,76.82,0
"16p",10.76,0,37.31,0
"17p",0,0,100,0
"18p",0,0,0,99.9
"19p",0,0,0,16.07
"20p",39.61,0,0,100
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",100,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,91.87
"5q",0,0,15.84,0
"6q",0,0,61.2,0
"7q",4.96,0,0,0
"8q",88.36,0,0,0
"9q",0,0,0,4.64
"10q",0,0,0,0
"11q",0,0,12.41,13.7
"12q",0,0,0,23.62
"13q",0,0,0,0
"14q",0,0,78.08,20.92
"15q",79.69,0,0,0
"16q",0,0,26.12,0
"17q",99.26,0,0,9.41
"18q",0,0,0,99.99
"19q",0,0,0,0
"20q",12.8,0,0,99.81
"21q",10.26,0,0,0
"22q",0,0,29.98,30.86
"Yq",0,0,100,0
"Xq",97.12,0,0,0
