"","GAIN","AMPLI","LOSS","LOH"
"1p",25.31,0,32.14,99.93
"2p",30.32,0,0,0
"3p",0,0,96.97,0
"4p",100,0,0,0
"5p",11.8,0,25.54,40.69
"6p",14.19,0,0,100
"7p",9.17,0,0,34.95
"8p",0,0,89.89,0
"9p",0,0,0,42.9
"10p",0,0,100,41.19
"11p",86.15,0,0,0
"12p",99.7,0,0,0
"16p",0,0,0,84.78
"17p",0,0,0,99.89
"18p",100,0,0,0
"19p",32.61,0,100,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",79.58,0,0,0
"1q",44.27,0,0,63.45
"2q",97.9,0,11.66,0
"3q",94.88,0,0,34.18
"4q",99.92,0,5.6,4.86
"5q",2.93,0,0,93.91
"6q",9.84,0,82.15,9.76
"7q",98.5,0,0,0
"8q",0,0,3.42,95.45
"9q",0,0,0,96.12
"10q",0,0,99.41,0
"11q",9.36,0,52.55,12.61
"12q",100,0,0,27.11
"13q",0,0,46.25,41.27
"14q",7.32,0,75.45,23.36
"15q",0,0,61.92,37.54
"16q",23.96,0,0,51.39
"17q",13.56,0,0,100
"18q",49.81,0,0,0
"19q",0,0,81.5,0
"20q",100,0,0,0
"21q",85.54,0,0,0
"22q",0,0,76.91,0
"Yq",0,0,0,0
"Xq",8.77,0,0,77.7
