"","GAIN","AMPLI","LOSS","LOH"
"1p",43.36,0,0,0
"2p",71.19,0,0,28.35
"3p",90.6,0,0,0
"4p",0,0,0,100
"5p",18.35,0,0,93.67
"6p",97.97,0,0,0
"7p",75.97,0,0,0
"8p",0,0,20.32,0
"9p",0,0,81.47,0
"10p",32.62,0,0,0
"11p",97.17,0,0,0
"12p",0,0,36.03,61.26
"16p",89.12,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",0,0,0,0
"20p",0,0,0,76.98
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",87.87,0,0,0
"2q",13.31,0,10.08,0
"3q",100,0,0,0
"4q",35.42,0,0,37.01
"5q",0,0,0,100
"6q",98.95,0,0,0
"7q",100,0,0,0
"8q",94.61,0,0,0
"9q",99.98,0,0,0
"10q",74.25,0,0,0
"11q",100,0,0,0
"12q",77.45,0,20.33,21.13
"13q",0,0,0,100
"14q",51.09,0,31.62,97.85
"15q",0,0,7.59,0
"16q",45.47,0,0,0
"17q",46.65,0,29.37,0
"18q",0,0,0,99.99
"19q",70.37,0,0,0
"20q",63.72,0,0,0
"21q",9.78,0,0,77.47
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
