"","GAIN","AMPLI","LOSS","LOH"
"1p",99.93,0,0,0
"2p",94.87,0,0,0
"3p",0,0,0,100
"4p",0,0,0,100
"5p",88.32,0,0,0
"6p",8.25,0,0,81.51
"7p",0,0,0,88.83
"8p",0,0,0,0
"9p",0,0,6.92,82.95
"10p",100,0,0,0
"11p",41.62,0,0,0
"12p",99.7,0,0,0
"16p",92.9,0,0,0
"17p",100,0,0,49.07
"18p",0,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",45.5,0,0,0
"1q",86.65,0,0,0
"2q",98.08,0,0,0
"3q",40.96,0,0,6.35
"4q",43.6,0,0,2.34
"5q",0,0,0,100
"6q",96.13,0,0,93.26
"7q",27.6,0,0,0
"8q",68.74,0,0,0
"9q",99.98,0,0,96.12
"10q",43.81,0,0,0
"11q",14.37,0,23.14,54.26
"12q",99.08,0,0,0
"13q",0,0,3.31,100
"14q",22.05,0,6.32,68.54
"15q",99.79,0,0,0
"16q",100,0,0,0
"17q",69.01,0,0,11.19
"18q",0,0,0,0
"19q",0,0,0,0
"20q",89.5,0,0,0
"21q",27.3,0,0,55.45
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
