"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",100,0,0,0
"3p",59.22,0,41.72,25.11
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",0,0,10.11,0
"7p",89.79,0,0,0
"8p",0,0,56.11,43.08
"9p",0,0,0,82.95
"10p",90.18,0,0,0
"11p",76.05,0,0,0
"12p",96.11,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,26.47,0
"19p",78.58,0,0,0
"20p",0,0,12.52,87.4
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,99.81
"1q",95.54,0,0,0
"2q",33.6,0,15.44,29.52
"3q",2.9,0,0,0
"4q",0,0,10.18,0
"5q",33.47,0,66.52,0
"6q",0,0,0,0
"7q",30.55,0,7.33,0
"8q",91.64,0,0,0
"9q",99.98,0,0,0
"10q",76.96,0,4.24,3.35
"11q",28.8,0,14.99,49.09
"12q",0,0,27.56,99.97
"13q",92.49,0,0,17.93
"14q",0,0,0,0
"15q",99.48,0,0,0
"16q",68.91,0,27.89,0
"17q",96.82,0,0,8.68
"18q",15,0,63.46,0
"19q",99.97,0,0,0
"20q",91.11,0,0,0
"21q",96.73,0,0,0
"22q",19.81,0,0,0
"Yq",0,0,0,0
"Xq",98.71,0,0,100
