"","GAIN","AMPLI","LOSS","LOH"
"1p",63.81,0,14.77,9.67
"2p",71.82,0,7.14,17.93
"3p",0,0,0,58.68
"4p",6.73,0,0,0
"5p",0,0,0,0
"6p",100,0,0,0
"7p",85.72,0,0,0
"8p",9.55,0,61.36,0
"9p",95.1,0,0,0
"10p",100,0,0,0
"11p",90.64,0,0,10.47
"12p",91.56,0,0,0
"16p",93.94,0,0,9.66
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",58.74,0,0,0
"20p",93.6,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,5.17,99.81
"1q",98.04,0,0,0
"2q",64.81,0,0,0
"3q",0,0,0,0
"4q",98.17,0,0,0
"5q",0,0,0,0
"6q",97.06,0,0,0
"7q",100,0,0,0
"8q",0,0,0,0
"9q",45.87,0,0,0
"10q",89.68,0,0,0
"11q",98.04,0,0,0
"12q",32.61,0,0,0
"13q",67.33,0,24.8,5.4
"14q",67.94,0,0,22.51
"15q",14.6,0,77.05,0
"16q",54.83,0,0,0
"17q",97.74,0,0,0
"18q",99.33,0,0,8.69
"19q",100,0,0,0
"20q",95.97,0,0,0
"21q",0,0,0,0
"22q",98.27,0,0,0
"Yq",0,0,0,0
"Xq",0,0,11.95,86.34
