"","GAIN","AMPLI","LOSS","LOH"
"1p",76.45,0,20.77,0
"2p",0,0,12.89,97.8
"3p",15.66,0,0,69.7
"4p",0,0,43.34,57.1
"5p",0,0,90.08,17.92
"6p",100,0,0,0
"7p",100,0,0,6.34
"8p",93.38,0,0,0
"9p",0,0,46.4,35.89
"10p",0,0,0,100
"11p",0,0,0,100
"12p",0,0,30.91,99.63
"16p",8.55,0,0,100
"17p",0,0,0,99.89
"18p",90.71,0,0,0
"19p",0,0,31.62,68.59
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",98.3,0,0,0
"2q",0,0,23.82,73.36
"3q",100,0,0,0
"4q",0,0,99.92,0
"5q",0,0,62.51,37.38
"6q",100,0,0,0
"7q",100,0,0,0
"8q",96.55,0,0,0
"9q",0,0,0,96.12
"10q",0,0,0,99.99
"11q",98.72,0,0,100
"12q",0,0,7.13,91.18
"13q",0,0,0,100
"14q",98.06,0,0,98.92
"15q",0,0,0,96.65
"16q",0,0,11.56,100
"17q",0,0,0,100
"18q",99.99,0,0,0
"19q",0,0,0,99.97
"20q",0,0,0,99.81
"21q",96.05,0,0,0
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,0
