"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",66.79,0,0,0
"3p",0,0,100,33.22
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",96.87,0,0,0
"8p",34.57,0,64.17,0
"9p",0,0,100,0
"10p",0,0,29.83,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",13.86,0,81.71,0
"18p",97.02,0,0,0
"19p",0,0,0,0
"20p",66.18,0,0,17.18
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",9.45,0,0,6.64
"1q",0,0,0,0
"2q",7.93,0,5.04,78.45
"3q",0,0,23.15,0
"4q",0,0,17.64,46.96
"5q",0,0,17.06,22.54
"6q",0,0,64,0
"7q",0,0,7.42,0
"8q",100,0,0,0
"9q",0,0,97.98,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,98.76
"14q",0,0,0,10.07
"15q",0,0,0,0
"16q",0,0,0,0
"17q",38.49,0,0,0
"18q",0,0,5.69,90.26
"19q",0,0,0,0
"20q",92.84,0,0,0
"21q",0,0,0,0
"22q",87.1,0,0,52.31
"Yq",0,0,0,0
"Xq",8.55,0,0,3.89
