"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,21.2
"2p",70.03,0,0,5.46
"3p",0,0,95.99,96.71
"4p",0,0,0,10.39
"5p",0,0,28.43,36.79
"6p",0,0,0,0
"7p",0,0,12.86,6.55
"8p",0,0,9.78,67.12
"9p",0,0,14.89,0
"10p",0,0,0,10.42
"11p",0,0,0,65.2
"12p",0,0,0,9.15
"16p",0,0,0,11.94
"17p",0,0,30.34,29.34
"18p",0,0,0,32.81
"19p",0,0,68.24,68.7
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,99.81
"1q",0,0,16.07,90.93
"2q",3.22,0,0,12.36
"3q",0,0,26.41,43.5
"4q",0,0,0,0
"5q",0,0,5.18,13.09
"6q",0,0,0,3.12
"7q",0,0,6.16,10.49
"8q",0,0,0,21.25
"9q",6.72,0,4.48,6.8
"10q",4.69,0,5.69,11.03
"11q",0,0,0,6.57
"12q",0,0,0,35.36
"13q",0,0,8.76,94.57
"14q",6.22,0,0,4.49
"15q",4.51,0,0,8.45
"16q",8.72,0,0,0
"17q",0,0,0,87.33
"18q",0,0,0,6.38
"19q",0,0,0,23.36
"20q",0,0,0,0
"21q",0,0,0,0
"22q",18.58,0,0,8.99
"Yq",0,0,0,0
"Xq",0,0,0,100
