"","GAIN","AMPLI","LOSS","LOH"
"1p",99.93,0,0,0
"2p",100,0,0,0
"3p",100,0,0,50.16
"4p",100,0,0,0
"5p",0,0,0,99.94
"6p",97.97,0,0,60.43
"7p",100,0,0,99.98
"8p",99.66,0,0,0
"9p",95.1,0,17.03,78.6
"10p",100,0,0,0
"11p",0,0,0,100
"12p",0,0,0,0
"16p",0,0,0,9.42
"17p",100,0,0,99.89
"18p",100,0,0,0
"19p",95.74,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,35.8,32.21
"1q",94.24,0,0,0
"2q",79.15,0,0,22.17
"3q",100,0,0,0
"4q",98.92,0,0,0
"5q",78.51,0,0,31.71
"6q",98,0,0,0
"7q",0,0,0,0
"8q",12.49,0,0,0
"9q",0,0,0,96.12
"10q",100,0,0,0
"11q",38.85,0,0,46.92
"12q",100,0,0,0
"13q",0,0,0,100
"14q",0,0,0,0
"15q",0,0,0,96.65
"16q",0,0,0,0
"17q",100,0,0,100
"18q",98.33,0,0,0
"19q",100,0,0,0
"20q",86.56,0,0,0
"21q",100,0,0,0
"22q",31.86,0,0,72.49
"Yq",0,0,0,0
"Xq",0,0,0,100
