"","GAIN","AMPLI","LOSS","LOH"
"1p",95.15,0,4.84,5.44
"2p",67.04,0,0,0
"3p",0,0,0,100
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",85.15,0,14.44,15.61
"9p",100,0,0,0
"10p",66.69,0,0,0
"11p",6.19,0,0,0
"12p",0,0,0,99.63
"16p",0,0,0,21.73
"17p",100,0,0,86.14
"18p",79.76,0,0,0
"19p",93.93,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",95.73,0,0,0
"1q",100,0,0,0
"2q",0,0,59.52,9.05
"3q",100,0,0,0
"4q",0,0,99.92,0
"5q",100,0,0,0
"6q",100,0,0,0
"7q",43.61,0,0,5.89
"8q",90.82,0,9.16,8.7
"9q",40.51,0,0,6.15
"10q",0,0,0,18.3
"11q",50.88,0,0,0
"12q",28.74,0,0,99.97
"13q",58.05,0,0,41.84
"14q",98.34,0,0,0
"15q",19.1,0,47.62,9.34
"16q",0,0,100,0
"17q",100,0,0,0
"18q",99.99,0,0,0
"19q",67.04,0,0,0
"20q",88.46,0,0,0
"21q",19.25,0,0,100
"22q",64.01,0,0,0
"Yq",0,0,100,0
"Xq",99.69,0,0,0
