"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.75,0,0,5.91
"4p",6.72,0,0,0
"5p",1.05,0,0,0
"6p",0,0,0,4.66
"7p",90.31,0,0,4.33
"8p",0,0,0,6.67
"9p",0.82,0,11.38,0
"10p",8.6,0,0.87,0
"11p",3.79,0,0,0
"12p",80.19,0,0,0
"16p",37.26,0,0,0
"17p",0,0,0,0
"18p",56.81,0,0,0
"19p",0,0,10.13,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.13,0,0,0
"1q",0,0,0,0
"2q",4.05,0,0,0
"3q",0,0,0,0
"4q",0.2,0,0,0
"5q",0,0,0,0
"6q",0,0,0,4.7
"7q",76.45,0,0,3.52
"8q",19.59,0,0,0
"9q",0.13,0,0,0
"10q",2.45,0,41.45,10.59
"11q",1.13,0,0,0
"12q",6.3,0,0,0
"13q",0,0,0.07,6.44
"14q",8.94,0,0,0
"15q",0,0,0.28,0
"16q",0,0,0,0
"17q",68.03,0,1.44,4.88
"18q",0,0,0,0
"19q",8.49,0,0,0
"20q",39.23,0,0.52,8.88
"21q",0,0,0,0
"22q",0,0,0,7.98
"Yq",0,0,0,0
"Xq",0,0,0.26,0
