"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,37.17,0
"2p",0,0,12.3,0
"3p",0,0,96.77,0
"4p",7.14,0,0,0
"5p",0,0,9.95,0
"6p",0,0,93.66,0
"7p",10.12,0,33.72,0
"8p",0,0,0,0
"9p",0,0,59.55,0
"10p",0,0,98.9,0
"11p",0,0,52.41,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,0,0
"18p",57.97,0,0,0
"19p",0,0,100,0
"20p",0,0,92.11,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,92.58,0
"2q",0,0,33.94,0
"3q",0,0,100,0
"4q",0,0,0,2.94
"5q",0,0,44.45,0
"6q",0,0,31.66,0
"7q",3.95,0,96.05,0
"8q",0,0,0,0
"9q",8.7,0,0,0
"10q",0,0,66.76,0
"11q",0,0,54.01,0
"12q",0,0,0,0
"13q",0,0,100,0
"14q",0,0,98.92,0
"15q",20.45,0,66.25,0
"16q",15.39,0,24.5,0
"17q",14.67,0,0,0
"18q",0,0,90.68,0
"19q",0,0,100,0
"20q",91.69,0,0,10.07
"21q",0,0,15.56,10.12
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",5.39,0,0,7.48
