"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.53
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,10.65
"17p",0.77,0,0,0
"18p",3.88,0,0,0
"19p",0.07,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,2.87
"8q",0.52,0,0,0
"9q",0,0,0,0
"10q",0,0,1.1,3.71
"11q",46.21,0,0,0
"12q",0,0,0,0
"13q",0,0,31.08,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0.59,0
"17q",0.48,0,0,0
"18q",0.23,0,0,0
"19q",0,0,0,0
"20q",1.16,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
