"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,98.14,0
"2p",99.56,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,99.94,0
"6p",17.19,0,44.88,24.56
"7p",100,0,0,0
"8p",88.54,0,0,0
"9p",0,0,95.1,23.61
"10p",0,0,100,0
"11p",100,0,0,0
"12p",99.63,0,0,0
"16p",60.02,0,0,0
"17p",0,0,99.89,0
"18p",99.9,0,0,0
"19p",17.72,0,0,56.1
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,97.63,0
"1q",96.92,0,0,3.6
"2q",99.06,0,0,0
"3q",100,0,0,0
"4q",0,0,0,0
"5q",0,0,0,100
"6q",0,0,77.1,22.8
"7q",98.04,0,0,0
"8q",95.24,0,0,0
"9q",98.71,0,0,0
"10q",0,0,98.72,0
"11q",100,0,0,0
"12q",0,0,90.54,0
"13q",97.77,0,0,0
"14q",96.24,0,0,0
"15q",4.54,0,46.78,3.83
"16q",100,0,0,0
"17q",97.43,0,0,5.82
"18q",0,0,92.64,0
"19q",0,0,0,0
"20q",39.75,0,0,0
"21q",98.15,0,0,9.69
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
