"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,17.69,99.93
"2p",89.67,0,0,0
"3p",0,0,0,100
"4p",0,0,0,0
"5p",38.79,0,0,0
"6p",100,0,0,6.3
"7p",0,0,0,0
"8p",24.93,0,10.03,73.42
"9p",95.1,0,0,0
"10p",77.15,0,7.76,30.5
"11p",6.98,0,0,100
"12p",48.5,0,0,0
"16p",9.87,0,19.03,100
"17p",0,0,48.82,50.99
"18p",0,0,0,0
"19p",23,0,25.1,0
"20p",53.46,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",13.04,0,76.76,13.72
"1q",99.17,0,0,99.17
"2q",92.04,0,0,0
"3q",31.71,0,0,35.67
"4q",28.08,0,10.12,5.53
"5q",3.18,0,0,2.52
"6q",98.22,0,0,3.94
"7q",81.23,0,0,3.21
"8q",94.06,0,0,4.73
"9q",0,0,4.41,96.12
"10q",99.02,0,0,38.85
"11q",82.17,0,0,100
"12q",99.01,0,0,9.5
"13q",100,0,0,6.45
"14q",25.32,0,0,98.92
"15q",13.47,0,0,4.65
"16q",9.34,0,0,100
"17q",0,0,0,93.98
"18q",0,0,0,0
"19q",100,0,0,0
"20q",26.69,0,0,19.73
"21q",0,0,54.15,45.85
"22q",41.83,0,0,58.47
"Yq",0,0,0,0
"Xq",0,0,0,100
