"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,96.97,0
"2p",48.44,0,37.77,53.58
"3p",38.13,0,54.48,0
"4p",0,0,0,100
"5p",18.3,0,0,0
"6p",0,0,32.74,0
"7p",0,0,100,0
"8p",93.7,0,0,0
"9p",0,0,100,0
"10p",21.49,0,10.81,0
"11p",10.15,0,30.59,0
"12p",88.69,0,0,0
"16p",90.13,0,0,0
"17p",0,0,0,0
"18p",100,0,0,0
"19p",0,0,100,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,5.82
"1q",98.13,0,0,0
"2q",0,0,97.76,0
"3q",0,0,82.15,40.14
"4q",29.14,0,0,28.73
"5q",0,0,0,0
"6q",79.49,0,0,0
"7q",0,0,100,0
"8q",98.08,0,0,0
"9q",0,0,99.98,0
"10q",0,0,20.27,65.9
"11q",6.21,0,70.54,0
"12q",99.02,0,0,0
"13q",0,0,100,0
"14q",0,0,0,0
"15q",0,0,99.79,0
"16q",0,0,93.22,0
"17q",58.8,0,0,0
"18q",10.95,0,89.01,0
"19q",99.88,0,0,0
"20q",52.67,0,15.66,17.73
"21q",0,0,100,0
"22q",0,0,76.27,0
"Yq",0,0,0,0
"Xq",3.73,0,0,97.81
