"","GAIN","AMPLI","LOSS","LOH"
"1p",44.19,0,28.46,0
"2p",97,0,0,0
"3p",16.7,0,19.74,0
"4p",100,0,0,0
"5p",99.51,0,0,0
"6p",24.88,0,0,0
"7p",62.09,0,0,10.71
"8p",29.89,0,60.79,0
"9p",100,0,0,0
"10p",0,0,0,0
"11p",0,0,35.21,0
"12p",28.73,0,70.9,0
"16p",18.42,0,0,11.05
"17p",0,0,0,99.89
"18p",0,0,45.78,0
"19p",82.1,0,17.84,0
"20p",85,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.2
"1q",98.21,0,0,0
"2q",36.34,0,22.48,0
"3q",22.3,0,3.84,13.74
"4q",69.71,0,11.22,0
"5q",17.33,0,56.51,0
"6q",5.17,0,2.95,33.55
"7q",67.67,0,0,0
"8q",29.46,0,0,0
"9q",55.22,0,40.99,0
"10q",13.12,0,74.35,0
"11q",0,0,27.75,0
"12q",97.96,0,0,0
"13q",22.41,0,77.2,0
"14q",32.74,0,39.38,0
"15q",0,0,24.44,0
"16q",0,0,100,0
"17q",71.49,0,0,35.5
"18q",12.63,0,17.86,31.16
"19q",42.11,0,0,0
"20q",92.36,0,0,0
"21q",100,0,0,0
"22q",0,0,93.8,0
"Yq",0,0,0,0
"Xq",93.39,0,0,3.88
