"","GAIN","AMPLI","LOSS","LOH"
"1p",64.57,0,29.35,0
"2p",61.08,0,26.38,0
"3p",0,0,100,0
"4p",100,0,0,0
"5p",18.06,0,89.19,0
"6p",12.61,0,97.2,0
"7p",34.14,0,64.35,0
"8p",8.63,0,90.98,0
"9p",29.09,0,45.54,0
"10p",0,0,0,0
"11p",100,0,0,0
"12p",80.73,0,0,0
"16p",83.89,0,0,0
"17p",76.81,0,23.18,76.62
"18p",62.69,0,37.2,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",97.65,0,0,0
"2q",84.65,0,15.34,0
"3q",85.29,0,9.02,9.05
"4q",9.12,0,84.37,0
"5q",20.21,0,79.69,0
"6q",18.46,0,80.4,0
"7q",66.9,0,0,0
"8q",96.85,0,0,0
"9q",99.98,0,0,0
"10q",87.45,0,0,0
"11q",49.65,0,34.79,10.44
"12q",73.08,0,19.34,0
"13q",21.17,0,75.66,0
"14q",9.59,0,85.45,0
"15q",45.04,0,54.72,0
"16q",100,0,0,0
"17q",0,0,97.1,0
"18q",92.09,0,8.32,0
"19q",51.84,0,0,0
"20q",98.19,0,9.95,10.52
"21q",0,0,84.24,0
"22q",47.66,0,52.31,0
"Yq",0,0,0,0
"Xq",100,0,0,0
