"","GAIN","AMPLI","LOSS","LOH"
"1p",97.46,0,0,0
"2p",93.71,0,0,0
"3p",9.62,0,4.5,100
"4p",96.48,0,0,0
"5p",56.61,0,0,0
"6p",96.9,0,0,0
"7p",43.56,0,7.45,92.85
"8p",0,0,10,10.6
"9p",0,0,0,82.95
"10p",77.27,0,0,0
"11p",99.27,0,0,8.31
"12p",97.57,0,0,0
"16p",54.38,0,0,13.77
"17p",0,0,0,99.89
"18p",46.43,0,0,99.9
"19p",0,0,19.64,0
"20p",26.71,0,0,60.87
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",19.87,0,8.72,0
"2q",69.06,0,0,0
"3q",73.46,0,0,0
"4q",38.47,0,0,0
"5q",2.98,0,0,2.39
"6q",38.81,0,32.5,9.91
"7q",48.45,0,0,0
"8q",16.19,0,0,4.3
"9q",0,0,0,96.12
"10q",0,0,0,95.96
"11q",44.42,0,0,0
"12q",54.89,0,0,0
"13q",58.66,0,0,0
"14q",0,0,0,0
"15q",0,0,0,96.65
"16q",72.23,0,0,0
"17q",61.52,0,0,98.18
"18q",0,0,0,99.99
"19q",100,0,0,0
"20q",14.56,0,0,0
"21q",59.58,0,36.92,0
"22q",8.58,0,0,0
"Yq",0,0,0,0
"Xq",53.34,0,0,0
