"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.93,0
"2p",0,0,0,4
"3p",0,0,41.15,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",30.89,0,0,67.79
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,16.41,0
"12p",0,0,0,0
"16p",0,0,61.13,0
"17p",0,0,0,0
"18p",0,0,100,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,11.06
"1q",94.24,0,0,0
"2q",0,0,15,2.93
"3q",0,0,0,2.92
"4q",0,0,0,0
"5q",0,0,0,2.3
"6q",0,0,0,0
"7q",0,0,69.49,0
"8q",100,0,0,7.92
"9q",0,0,0,0
"10q",0,0,18.41,0
"11q",3.8,0,100,0
"12q",0,0,0,0
"13q",0,0,0,4.87
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,100,0
"17q",0,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,11.11
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",14.12,0,0,3.56
