"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,25.28
"2p",0,0,0,0
"3p",0,0,0,80.77
"4p",0,0,100,0
"5p",0,0,0,12.67
"6p",0,0,100,0
"7p",94.95,0,0,0
"8p",0,0,99.66,0
"9p",100,0,0,69.62
"10p",0,0,0,8.29
"11p",0,0,0,29.55
"12p",0,0,0,0
"16p",0,0,70.48,18.22
"17p",0,0,14.05,68
"18p",0,0,0,0
"19p",0,0,96.15,0
"20p",62.84,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,0,27.08
"2q",0,0,0,0
"3q",25.17,0,0,48.33
"4q",0,0,99.92,0
"5q",0,0,0,6.92
"6q",0,0,100,0
"7q",100,0,0,0
"8q",94.63,0,0,3.15
"9q",99.03,0,0,0
"10q",0,0,0,47.61
"11q",0,0,0,49.86
"12q",0,0,0,10.29
"13q",100,0,0,0
"14q",0,0,0,21.93
"15q",0,0,99.79,0
"16q",0,0,0,50.29
"17q",0,0,0,0
"18q",0,0,0,51.04
"19q",94.83,0,0,94.83
"20q",16.47,0,0,0
"21q",0,0,78.6,0
"22q",89.14,0,0,0
"Yq",0,0,0,0
"Xq",78.59,0,0,18.5
